Sat Jul  4 20:06:55 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:06:56 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:06:56 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:06:57 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:06:58 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:06:58 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:06:59 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:06:59 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:00 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:01 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:01 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:02 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:03 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:03 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:04 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:04 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:05 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:06 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:07 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:07 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:08 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:09 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:09 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:10 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:11 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:11 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:12 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:12 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:13 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:14 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:14 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:15 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:15 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:16 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:17 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:17 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:18 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:18 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:19 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:20 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:20 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:21 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:22 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:22 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:23 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:24 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:24 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:25 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:25 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:26 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:27 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:27 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:28 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:29 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:29 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:30 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:30 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:31 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:31 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:32 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:32 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:33 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:33 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:34 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:34 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:35 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:35 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:36 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:37 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:37 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:38 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:38 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:39 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:40 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:40 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:41 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:41 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:42 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:42 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:43 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:43 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:44 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:45 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:45 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:46 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:46 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:47 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:47 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:48 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:48 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:49 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:49 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:50 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:50 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:51 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:51 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:52 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:52 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:53 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:54 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:54 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:55 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:55 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:56 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:56 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:57 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:58 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:58 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:59 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:07:59 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:08:00 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:08:00 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:08:01 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:08:02 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:08:02 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:08:03 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:08:03 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:08:04 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:08:04 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:08:05 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:08:06 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:08:06 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:08:07 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:08:07 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:08:08 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:08:09 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:08:09 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:08:10 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:08:11 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:08:21 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:08:21 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:08:22 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:08:23 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:08:27 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:08:32 2020;0;0;3;3;0;North;0;0
Sat Jul  4 20:08:37 2020;0;1;3;3;5;North;0;1
Sat Jul  4 20:08:42 2020;0;1;3;3;5;North;0;1
Sat Jul  4 20:08:47 2020;0;1;3;3;5;North;0;1
Sat Jul  4 20:08:52 2020;0;2;3;3;5;North;0;2
Sat Jul  4 20:08:57 2020;0;2;3;3;0;North;0;2
Sat Jul  4 20:09:02 2020;0;2;3;3;0;North;0;2
Sat Jul  4 20:09:07 2020;0;2;3;3;5;North;0;2
Sat Jul  4 20:09:12 2020;0;3;3;3;5;North;0;3
Sat Jul  4 20:09:18 2020;0;3;3;3;0;North;0;3
Sat Jul  4 20:09:23 2020;0;3;3;3;0;North;0;3
Sat Jul  4 20:09:28 2020;0;3;3;3;5;North;0;3
Sat Jul  4 20:09:33 2020;1;3;3;3;9;East;0;4
Sat Jul  4 20:09:38 2020;1;3;3;3;0;East;0;4
Sat Jul  4 20:09:43 2020;1;3;3;3;0;East;0;4
Sat Jul  4 20:09:48 2020;1;3;3;3;0;East;0;4
Sat Jul  4 20:09:53 2020;1;3;3;3;0;East;0;4
Sat Jul  4 20:09:58 2020;1;3;3;3;5;East;0;4
Sat Jul  4 20:10:03 2020;2;3;3;3;5;East;0;5
Sat Jul  4 20:10:08 2020;2;3;3;3;5;East;0;5
Sat Jul  4 20:10:13 2020;3;3;3;3;5;East;0;6
Sat Jul  4 20:10:18 2020;3;3;3;3;0;East;0;6
Sat Jul  4 20:10:23 2020;3;3;3;3;0;East;0;6
Sat Jul  4 20:10:28 2020;3;3;3;3;0;East;0;6
Sat Jul  4 20:10:33 2020;3;3;3;3;0;East;0;6
Sat Jul  4 20:10:38 2020;3;3;3;3;0;East;0;6
Sat Jul  4 20:10:43 2020;3;3;3;3;0;East;0;6
Sat Jul  4 20:10:48 2020;3;3;3;3;0;East;0;6
Sat Jul  4 20:10:54 2020;3;3;3;3;5;East;0;6
Sat Jul  4 20:10:59 2020;3;3;3;3;0;East;1;6
Sat Jul  4 20:11:04 2020;3;3;3;3;0;East;1;6
Sat Jul  4 20:11:09 2020;3;3;3;3;0;East;1;6
Sat Jul  4 20:11:14 2020;3;3;3;3;0;East;1;6
Sat Jul  4 20:11:19 2020;3;3;3;3;0;East;1;6
Sat Jul  4 20:11:24 2020;3;3;3;3;0;East;1;6
Sat Jul  4 20:11:29 2020;3;3;3;3;0;East;1;6
Sat Jul  4 20:11:34 2020;3;3;3;3;0;East;1;6
Sat Jul  4 20:11:39 2020;3;3;3;3;0;East;1;6
Sat Jul  4 20:11:44 2020;3;3;3;3;0;East;1;6
Sat Jul  4 20:11:49 2020;3;3;3;3;0;East;1;6
